id	timestamp	session_id	entity	propertes	suggestions	missing	overall	opinion
158	2014-05-20 15:19:37	5ac9057f158614d635502b9895a10785	Q3772	[{"id":"P646","label":"Freebase identifier"},{"id":"P213","label":"ISNI (ISO 27729)"},{"id":"P691","label":"NKC identifier"},{"id":"P345","label":"IMDb identifier"},{"id":"P244","label":"LCNAF identifier"},{"id":"P101","label":"field of work"},{"id":"P349","label":"NDL identifier"},{"id":"P106","label":"occupation"},{"id":"P268","label":"BnF identifier"},{"id":"P373","label":"Commons category"},{"id":"P434","label":"MusicBrainz artist ID"},{"id":"P31","label":"instance of"},{"id":"P27","label":"country of citizenship"},{"id":"P269","label":"SUDOC authorities"},{"id":"P21","label":"sex or gender"},{"id":"P214","label":"VIAF identifier"},{"id":"P569","label":"date of birth"},{"id":"P18","label":"image"},{"id":"P19","label":"place of birth"},{"id":"P227","label":"GND identifier"}]	[{"id":"P20","label":"place of death","rating":-1,"probability":0.089225705786079},{"id":"P570","label":"date of death","rating":-1,"probability":0.088657214799348},{"id":"P17","label":"country","rating":-1,"probability":0.019853963362573},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.019764561268305},{"id":"P69","label":"alma mater","rating":1,"probability":0.018580346843045},{"id":"P166","label":"award received","rating":1,"probability":0.016725837892177},{"id":"P54","label":"member of sports team","rating":0,"probability":"0.014389508584167297"}]	[]		
159	2014-05-20 15:20:00	5ac9057f158614d635502b9895a10785	Q524	[{"id":"P646","label":"Freebase identifier"},{"id":"P948","label":"Wikivoyage banner"},{"id":"P935","label":"Commons gallery"},{"id":"P373","label":"Commons category"},{"id":"P227","label":"GND identifier"},{"id":"P625","label":"coordinate location"},{"id":"P214","label":"VIAF identifier"},{"id":"P17","label":"country"},{"id":"P18","label":"image"},{"id":"P30","label":"continent"},{"id":"P31","label":"instance of"}]	[{"id":"P21","label":"sex or gender","rating":-1,"probability":0.13259307780463},{"id":"P131","label":"is in the administrative-territorial entity","rating":1,"probability":0.12747951794881},{"id":"P569","label":"date of birth","rating":-1,"probability":0.09224419207967},{"id":"P19","label":"place of birth","rating":-1,"probability":0.08342415560619},{"id":"P244","label":"LCNAF identifier","rating":0,"probability":0.072848833948956},{"id":"P27","label":"country of citizenship","rating":-1,"probability":0.066691068644286},{"id":"P213","label":"ISNI (ISO 27729)","rating":1,"probability":0.061122618149966}]	[]		
160	2014-05-20 15:22:38	5ac9057f158614d635502b9895a10785	Q148	[{"id":"P530","label":"diplomatic relation"},{"id":"P298","label":"ISO 3166-1 alpha-3"},{"id":"P474","label":"country calling code"},{"id":"P237","label":"coat of arms"},{"id":"P373","label":"Commons category"},{"id":"P297","label":"ISO 3166-1 alpha-2"},{"id":"P625","label":"coordinate location"},{"id":"P150","label":"contains administrative territorial entity"},{"id":"P984","label":"IOC country code"},{"id":"P1151","label":"topic's main portal"},{"id":"P194","label":"legislative body"},{"id":"P982","label":"MusicBrainz area ID"},{"id":"P94","label":"coat of arms image"},{"id":"P78","label":"top-level domain"},{"id":"P571","label":"date of foundation or creation"},{"id":"P38","label":"currency"},{"id":"P832","label":"public holiday"},{"id":"P30","label":"continent"},{"id":"P31","label":"instance of"},{"id":"P36","label":"capital"},{"id":"P37","label":"official language"},{"id":"P35","label":"head of state"},{"id":"P402","label":"OpenStreetMap Relation ID"},{"id":"P6","label":"head of government"},{"id":"P646","label":"Freebase identifier"},{"id":"P361","label":"part of"},{"id":"P935","label":"Commons gallery"},{"id":"P910","label":"topic's main category"},{"id":"P421","label":"time zone"},{"id":"P1082","label":"population"},{"id":"P463","label":"member of"},{"id":"P998","label":"dmoz"},{"id":"P610","label":"highest point"},{"id":"P208","label":"executive body"},{"id":"P209","label":"highest judicial authority"},{"id":"P242","label":"locator map image"},{"id":"P163","label":"flag"},{"id":"P85","label":"anthem"},{"id":"P227","label":"GND identifier"},{"id":"P948","label":"Wikivoyage banner"},{"id":"P901","label":"FIPS 10-4 (countries and regions)"},{"id":"P47","label":"shares border with"},{"id":"P299","label":"ISO 3166-1 numeric"},{"id":"P41","label":"flag image"}]	[{"id":"P17","label":"country","rating":0,"probability":0.14650147790305},{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.081862780034153},{"id":"P214","label":"VIAF identifier","rating":1,"probability":0.070077990598285},{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.064005429955234},{"id":"P349","label":"NDL identifier","rating":1,"probability":0.057800025611723},{"id":"P856","label":"official website","rating":0,"probability":"0.028316397608929796"},{"id":"P18","label":"image","rating":0,"probability":0.028042772885526}]	[]		
161	2014-05-20 15:28:14	5ac9057f158614d635502b9895a10785	Q5660	[{"id":"P721","label":"OKATO identifier"},{"id":"P646","label":"Freebase identifier"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P473","label":"local dialing code"},{"id":"P281","label":"postal code"},{"id":"P94","label":"coat of arms image"},{"id":"P373","label":"Commons category"},{"id":"P227","label":"GND identifier"},{"id":"P625","label":"coordinate location"},{"id":"P214","label":"VIAF identifier"},{"id":"P17","label":"country"},{"id":"P764","label":"OKTMO identifier"},{"id":"P31","label":"instance of"},{"id":"P571","label":"date of foundation or creation"},{"id":"P856","label":"official website"}]	[{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.10786215583193},{"id":"P21","label":"sex or gender","rating":-1,"probability":"0.07271619349892482"},{"id":"P18","label":"image","rating":1,"probability":0.059909976701508},{"id":"P421","label":"time zone","rating":1,"probability":0.053721299011921},{"id":"P569","label":"date of birth","rating":-1,"probability":0.046943604733197},{"id":"P242","label":"locator map image","rating":1,"probability":0.046469740681782},{"id":"P19","label":"place of birth","rating":-1,"probability":0.042837114027421}]	[]		
162	2014-05-20 15:28:35	5ac9057f158614d635502b9895a10785	Q2184	[{"id":"P242","label":"locator map image"},{"id":"P646","label":"Freebase identifier"},{"id":"P122","label":"basic form of government"},{"id":"P132","label":"type of administrative entity"},{"id":"P163","label":"flag"},{"id":"P910","label":"topic's main category"},{"id":"P373","label":"Commons category"},{"id":"P156","label":"succeeded by"},{"id":"P361","label":"part of"},{"id":"P17","label":"country"},{"id":"P463","label":"member of"},{"id":"P576","label":"date of dissolution"},{"id":"P31","label":"instance of"},{"id":"P36","label":"capital"},{"id":"P571","label":"date of foundation or creation"},{"id":"P41","label":"flag image"},{"id":"P35","label":"head of state"}]	[{"id":"P625","label":"coordinate location","rating":-2,"probability":0.16169038525965},{"id":"P131","label":"is in the administrative-territorial entity","rating":-2,"probability":0.12035766220652},{"id":"P94","label":"coat of arms image","rating":1,"probability":0.074977231382426},{"id":"P214","label":"VIAF identifier","rating":1,"probability":0.058825019264727},{"id":"P47","label":"shares border with","rating":1,"probability":0.053426304215983},{"id":"P227","label":"GND identifier","rating":-2,"probability":0.050953979579},{"id":"P150","label":"contains administrative territorial entity","rating":-2,"probability":0.050562672642172}]	[]		
163	2014-05-20 15:29:04	5ac9057f158614d635502b9895a10785	Q228	[{"id":"P299","label":"ISO 3166-1 numeric"},{"id":"P298","label":"ISO 3166-1 alpha-3"},{"id":"P474","label":"country calling code"},{"id":"P237","label":"coat of arms"},{"id":"P373","label":"Commons category"},{"id":"P297","label":"ISO 3166-1 alpha-2"},{"id":"P625","label":"coordinate location"},{"id":"P214","label":"VIAF identifier"},{"id":"P150","label":"contains administrative territorial entity"},{"id":"P984","label":"IOC country code"},{"id":"P1151","label":"topic's main portal"},{"id":"P194","label":"legislative body"},{"id":"P982","label":"MusicBrainz area ID"},{"id":"P94","label":"coat of arms image"},{"id":"P78","label":"top-level domain"},{"id":"P571","label":"date of foundation or creation"},{"id":"P38","label":"currency"},{"id":"P832","label":"public holiday"},{"id":"P349","label":"NDL identifier"},{"id":"P30","label":"continent"},{"id":"P31","label":"instance of"},{"id":"P36","label":"capital"},{"id":"P37","label":"official language"},{"id":"P35","label":"head of state"},{"id":"P402","label":"OpenStreetMap Relation ID"},{"id":"P6","label":"head of government"},{"id":"P646","label":"Freebase identifier"},{"id":"P910","label":"topic's main category"},{"id":"P17","label":"country"},{"id":"P421","label":"time zone"},{"id":"P463","label":"member of"},{"id":"P998","label":"dmoz"},{"id":"P610","label":"highest point"},{"id":"P242","label":"locator map image"},{"id":"P122","label":"basic form of government"},{"id":"P163","label":"flag"},{"id":"P85","label":"anthem"},{"id":"P948","label":"Wikivoyage banner"},{"id":"P901","label":"FIPS 10-4 (countries and regions)"},{"id":"P47","label":"shares border with"},{"id":"P41","label":"flag image"}]	[{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.20813949733634},{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.1605517207992},{"id":"P227","label":"GND identifier","rating":1,"probability":0.14006812714728},{"id":"P856","label":"official website","rating":1,"probability":"0.06549242391095807"},{"id":"P281","label":"postal code","rating":0,"probability":0.063325900279216},{"id":"P18","label":"image","rating":1,"probability":0.062823330336306},{"id":"P300","label":"ISO 3166-2","rating":0,"probability":0.059440679832635}]	[]		
164	2014-05-20 15:30:22	5ac9057f158614d635502b9895a10785	Q401	[{"id":"P646","label":"Freebase identifier"},{"id":"P508","label":"BNCF Thesaurus"},{"id":"P910","label":"topic's main category"},{"id":"P373","label":"Commons category"},{"id":"P506","label":"ISO 15924"},{"id":"P18","label":"image"},{"id":"P31","label":"instance of"},{"id":"P349","label":"NDL identifier"}]	[{"id":"P569","label":"date of birth","rating":-1,"probability":"0.10298112166735034"},{"id":"P21","label":"sex or gender","rating":-1,"probability":"0.10233890352537856"},{"id":"P214","label":"VIAF identifier","rating":0,"probability":0.098684095893987},{"id":"P17","label":"country","rating":-1,"probability":0.095434713352006},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.093624818177583},{"id":"P227","label":"GND identifier","rating":0,"probability":0.086973032914102},{"id":"P19","label":"place of birth","rating":-1,"probability":"0.06893748696893454"}]	[]		
165	2014-05-20 21:05:09	f683f43695e74be337dc2b5aba3a3b9d	Q393	[{"id":"P646","label":"Freebase identifier"},{"id":"P910","label":"topic's main category"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P132","label":"type of administrative entity"},{"id":"P948","label":"Wikivoyage banner"},{"id":"P935","label":"Commons gallery"},{"id":"P244","label":"LCNAF identifier"},{"id":"P94","label":"coat of arms image"},{"id":"P373","label":"Commons category"},{"id":"P227","label":"GND identifier"},{"id":"P625","label":"coordinate location"},{"id":"P214","label":"VIAF identifier"},{"id":"P17","label":"country"},{"id":"P998","label":"dmoz"},{"id":"P31","label":"instance of"},{"id":"P1151","label":"topic's main portal"},{"id":"P41","label":"flag image"},{"id":"P982","label":"MusicBrainz area ID"}]	[{"id":"P21","label":"sex or gender","rating":-1,"probability":0.13437709401539},{"id":"P18","label":"image","rating":1,"probability":0.10940515804881},{"id":"P569","label":"date of birth","rating":-1,"probability":0.083523997058573},{"id":"P19","label":"place of birth","rating":-1,"probability":0.081361343201252},{"id":"P213","label":"ISNI (ISO 27729)","rating":0,"probability":0.073195614812448},{"id":"P27","label":"country of citizenship","rating":-1,"probability":0.070295657199078},{"id":"P421","label":"time zone","rating":-1,"probability":0.069862808408895}]	[]	4	it thinks this is person, but its a city
166	2014-05-20 21:05:29	f683f43695e74be337dc2b5aba3a3b9d	Q1917	[{"id":"P646","label":"Freebase identifier"},{"id":"P106","label":"occupation"},{"id":"P373","label":"Commons category"},{"id":"P18","label":"image"},{"id":"P27","label":"country of citizenship"},{"id":"P21","label":"sex or gender"},{"id":"P569","label":"date of birth"},{"id":"P54","label":"member of sports team"},{"id":"P19","label":"place of birth"},{"id":"P31","label":"instance of"}]	[{"id":"P214","label":"VIAF identifier","rating":-1,"probability":0.10034595914961},{"id":"P570","label":"date of death","rating":-1,"probability":0.078882100991905},{"id":"P20","label":"place of death","rating":-1,"probability":0.072572370292619},{"id":"P227","label":"GND identifier","rating":-1,"probability":0.065333755337633},{"id":"P244","label":"LCNAF identifier","rating":-1,"probability":0.054201310190062},{"id":"P213","label":"ISNI (ISO 27729)","rating":-1,"probability":0.047721663441431},{"id":"P268","label":"BnF identifier","rating":-1,"probability":0.037063188773269}]	[]	1	
167	2014-05-20 22:42:25	b2cfd17977bbb1bf51aade1faebf2658	Q1523	[{"id":"P646","label":"Freebase identifier"},{"id":"P373","label":"Commons category"},{"id":"P156","label":"succeeded by"},{"id":"P155","label":"preceded by"},{"id":"P214","label":"VIAF identifier"},{"id":"P570","label":"date of death"},{"id":"P119","label":"place of burial"},{"id":"P18","label":"image"},{"id":"P31","label":"instance of"},{"id":"P910","label":"topic's main category"},{"id":"P9","label":"sister"},{"id":"P569","label":"date of birth"},{"id":"P106","label":"occupation"},{"id":"P268","label":"BnF identifier"},{"id":"P103","label":"native language"},{"id":"P227","label":"GND identifier"},{"id":"P25","label":"mother"},{"id":"P27","label":"country of citizenship"},{"id":"P26","label":"spouse"},{"id":"P21","label":"sex or gender"},{"id":"P20","label":"place of death"},{"id":"P22","label":"father"},{"id":"P40","label":"child"}]	[{"id":"P19","label":"place of birth","rating":1,"probability":0.23956312455509},{"id":"P244","label":"LCNAF identifier","rating":0,"probability":0.14273071287122},{"id":"P213","label":"ISNI (ISO 27729)","rating":0,"probability":0.12692885820515},{"id":"P269","label":"SUDOC authorities","rating":0,"probability":0.065726336484659},{"id":"P345","label":"IMDb identifier","rating":-1,"probability":0.044726749300025},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.042590518406845},{"id":"P17","label":"country","rating":0,"probability":0.042495651523091}]	[]		
